imdb_title_id,weighted_average_vote,allgenders_18age_avg_vote,allgenders_30age_avg_vote,allgenders_45age_avg_vote,males_allages_avg_vote,females_allages_avg_vote
tt0230634,5.1,,5.2,5.0,5.0,5.6
tt0230652,6.7,6.8,6.8,6.6,6.6,7.3
tt0230656,6.0,6.0,5.8,6.3,5.9,6.1
tt0230670,6.8,8.3,6.4,6.2,6.6,7.4
tt0230689,4.7,4.4,4.7,4.7,4.6,4.9
tt0230718,5.0,6.0,5.2,4.9,5.2,3.7
tt0230734,7.2,7.9,7.5,2.6,7.1,6.8
tt0230745,6.3,6.0,6.1,6.4,6.3,6.1
tt0230753,6.5,7.2,6.5,6.4,6.5,6.3
tt0230783,5.9,5.3,5.9,6.1,5.9,6.5
tt0230822,5.4,4.7,5.4,5.2,5.1,6.6
tt0230838,6.7,7.0,6.7,6.3,6.7,6.8
tt0230904,5.8,5.1,6.0,5.8,5.9,5.5
tt0230921,6.8,6.0,6.6,7.0,7.1,6.4
tt0230938,7.1,7.0,7.1,6.5,7.1,6.5
tt0230992,5.0,5.5,4.8,4.4,4.8,5.2
tt0230993,6.9,7.3,7.2,5.3,6.7,7.3
tt0230994,7.1,6.2,7.4,6.6,7.2,7.0
tt0230998,5.5,5.5,5.4,5.8,5.4,5.6
tt0231001,6.8,6.8,6.9,6.6,6.6,7.5
tt0231138,2.1,2.1,1.9,2.4,2.0,2.2
tt0231150,6.5,6.8,6.7,6.2,6.6,6.2
tt0231192,6.4,5.8,6.7,6.1,6.4,6.2
tt0231208,4.3,3.3,4.3,4.4,4.2,6.1
tt0231290,6.1,7.0,6.3,5.6,6.1,6.5
tt0231325,6.2,6.2,6.1,5.8,6.1,6.2
tt0231402,4.8,5.1,4.7,4.8,4.8,5.1
tt0231448,5.7,6.2,5.7,5.3,5.6,5.9
tt0231477,8.1,8.4,8.1,7.6,8.1,8.3
tt0231496,2.8,2.0,2.6,3.1,2.8,2.9
tt0231546,6.0,5.9,6.1,5.5,5.5,6.3
tt0231615,5.6,6.1,5.7,5.1,5.6,5.5
tt0231646,4.9,5.1,5.0,3.9,5.1,4.8
tt0231747,5.3,4.8,5.8,5.1,5.5,5.7
tt0231761,7.4,7.4,7.7,5.8,7.3,7.7
tt0231775,5.5,5.8,5.4,5.1,5.4,5.7
tt0231781,5.6,6.7,6.3,4.3,5.2,6.8
tt0231782,6.4,7.0,6.6,6.2,6.4,6.2
tt0231846,6.7,,6.5,7.1,6.8,5.7
tt0231866,6.5,6.7,6.5,4.4,6.2,6.8
tt0231956,5.3,5.3,5.2,5.3,5.2,5.4
tt0231971,5.5,5.2,5.5,5.9,5.6,5.2
tt0232015,4.7,5.0,4.8,4.6,4.7,5.2
tt0232017,7.3,8.9,8.2,2.1,7.2,5.4
tt0232025,5.5,5.6,5.5,5.3,5.3,6.0
tt0232060,6.6,7.0,6.3,6.5,6.4,
tt0232079,3.8,4.1,3.5,4.2,3.6,4.9
tt0232081,7.0,7.8,7.1,5.8,7.0,6.5
tt0232083,6.6,6.8,6.6,6.6,6.6,6.6
tt0232098,3.1,2.4,2.9,3.6,3.1,3.5
tt0232114,7.2,7.3,7.3,6.9,7.1,7.5
tt0232152,8.9,9.0,8.9,3.2,8.8,7.7
tt0232289,5.7,5.4,5.8,5.5,5.8,5.2
tt0232293,7.1,6.9,7.6,6.4,7.0,7.7
tt0232295,6.9,7.1,6.9,6.4,6.6,7.4
tt0232465,4.2,4.2,4.1,3.9,3.9,4.7
tt0232475,7.1,7.5,6.9,6.4,6.7,7.9
tt0232480,6.4,6.6,6.3,6.2,6.5,5.4
tt0232492,6.1,6.0,6.1,6.1,6.1,6.2
tt0232500,6.8,7.0,6.7,6.4,6.7,7.0
tt0232515,7.1,8.8,7.9,3.0,7.1,5.9
tt0232611,6.3,6.7,6.2,6.6,6.3,6.6
tt0232622,5.7,6.6,5.7,5.3,5.8,5.2
tt0232632,5.9,5.8,5.8,6.0,5.9,6.1
tt0232657,2.7,2.2,2.9,2.6,2.5,4.1
tt0232671,5.9,5.6,6.1,5.8,5.9,5.9
tt0232731,6.2,6.0,6.4,5.8,6.2,6.5
tt0232734,5.6,5.5,5.5,6.4,5.6,5.1
tt0232750,7.6,7.5,7.6,7.0,7.4,7.9
tt0232764,6.1,6.6,5.7,6.4,6.2,5.0
tt0232954,6.9,7.0,6.9,6.8,6.9,6.7
tt0232956,2.9,2.0,3.4,2.5,3.0,2.2
tt0232960,7.6,7.7,7.7,6.0,7.5,7.6
tt0233004,3.5,3.4,3.6,3.5,3.5,3.5
tt0233142,6.0,6.1,6.0,6.0,6.0,6.0
tt0233147,6.4,6.2,6.6,5.8,6.4,5.9
tt0233185,1.4,10.0,7.8,1.0,1.4,1.0
tt0233206,7.0,7.5,6.9,6.5,6.8,7.5
tt0233230,7.0,6.8,7.0,7.0,6.9,7.7
tt0233234,8.1,8.3,8.1,5.5,8.1,8.2
tt0233264,7.2,7.6,7.1,4.9,7.1,6.9
tt0233270,8.3,9.0,8.7,2.7,8.1,6.9
tt0233277,5.7,6.0,5.6,5.8,5.5,5.9
tt0233289,3.2,2.1,3.3,3.3,3.1,2.4
tt0233329,7.6,8.6,8.2,3.3,7.8,8.5
tt0233386,6.6,7.5,8.1,5.1,6.5,1.4
tt0233418,7.0,6.5,6.9,7.2,7.0,7.2
tt0233422,7.4,7.5,7.3,6.3,7.4,7.3
tt0233464,2.4,2.1,2.3,2.6,2.3,2.2
tt0233469,5.5,5.8,5.4,5.6,5.5,5.5
tt0233481,5.7,6.2,5.5,5.7,5.6,6.1
tt0233509,5.7,5.9,5.6,6.2,5.7,5.7
tt0233536,4.0,4.2,4.3,3.7,4.0,4.1
tt0233559,3.5,6.5,3.5,3.1,3.6,1.8
tt0233562,7.2,7.5,7.4,1.2,7.1,3.8
tt0233567,7.5,7.6,7.9,1.0,7.4,3.1
tt0233569,4.4,7.8,4.6,4.4,4.5,4.4
tt0233595,6.5,5.1,6.4,6.5,6.3,6.7
tt0233600,5.9,5.9,5.9,5.8,5.9,5.9
tt0233615,4.3,10.0,4.3,4.6,4.4,4.9
tt0233651,7.5,7.8,7.6,7.0,7.5,7.6
tt0233656,3.4,3.1,3.0,3.7,3.3,3.2
tt0233691,5.5,5.7,5.6,5.2,4.9,6.3
tt0233699,5.5,4.0,5.2,5.8,5.5,4.9
tt0233709,5.7,5.6,5.6,6.0,5.8,6.1
tt0233764,4.2,,4.5,3.2,4.0,3.0
tt0233798,6.2,6.1,6.3,6.3,6.3,6.3
tt0233808,6.7,6.4,6.8,6.8,6.7,7.1
tt0233839,6.9,6.7,7.2,6.4,7.1,6.4
tt0233841,7.8,8.0,7.8,7.6,7.8,7.8
tt0233856,4.8,5.2,4.3,4.6,4.7,4.7
tt0233910,5.2,5.3,5.2,5.2,5.2,5.4
tt0233911,6.2,6.9,6.0,6.1,6.2,5.8
tt0233954,5.7,5.7,5.5,5.9,5.7,6.0
tt0233979,7.7,7.7,7.7,2.2,7.6,6.1
tt0234000,6.9,7.0,6.8,6.3,6.9,6.9
tt0234041,6.6,6.0,6.6,6.7,6.6,6.5
tt0234046,6.6,7.6,5.9,1.3,5.5,3.2
tt0234054,7.2,7.3,7.1,6.1,7.2,7.0
tt0234056,6.5,7.0,6.6,6.3,6.5,6.1
tt0234058,6.7,6.1,6.7,6.7,6.5,6.7
tt0234105,6.1,5.7,6.1,6.0,6.1,6.2
tt0234116,7.4,7.8,7.5,6.3,7.4,7.0
tt0234137,6.2,6.1,6.3,6.2,6.1,6.7
tt0234141,6.4,6.7,6.3,6.5,6.5,6.0
tt0234215,7.2,7.3,7.2,7.0,7.2,7.0
tt0234217,7.4,7.6,7.4,7.1,7.4,7.5
tt0234262,2.4,1.9,2.8,2.3,2.4,6.0
tt0234263,3.0,2.9,3.4,3.1,3.2,5.0
tt0234288,7.6,7.6,7.7,7.6,7.6,7.9
tt0234304,6.9,6.7,7.4,6.2,6.8,7.4
tt0234324,5.3,5.5,5.6,4.8,5.4,5.0
tt0234354,5.8,5.8,5.8,5.8,5.8,5.8
tt0234374,6.4,5.5,6.3,6.8,6.4,6.0
tt0234384,3.4,2.0,3.5,3.5,3.5,2.4
tt0234393,5.9,5.8,6.1,5.7,5.9,5.8
tt0234407,6.8,7.0,6.8,6.6,6.8,6.8
tt0234458,6.4,6.3,6.3,6.5,6.3,6.3
tt0234484,7.8,8.3,8.4,5.8,7.7,8.2
tt0234499,6.6,7.1,6.4,6.6,6.6,6.7
tt0234542,7.4,7.7,7.5,5.6,7.5,6.7
tt0234570,5.9,5.5,5.9,6.0,5.8,6.5
tt0234571,8.1,9.0,8.3,2.1,8.0,3.8
tt0234583,4.3,3.0,4.4,4.5,4.3,5.4
tt0234652,2.6,2.0,2.4,3.0,2.5,2.6
tt0234658,7.9,8.9,8.8,1.8,7.7,5.3
tt0234663,6.5,6.3,6.8,6.2,6.6,6.0
tt0234697,7.8,8.5,8.1,2.1,7.8,6.9
tt0234724,7.2,7.9,7.3,5.2,7.3,6.2
tt0234748,5.4,5.6,5.5,5.0,5.3,5.5
tt0234756,5.2,5.7,4.7,5.2,5.0,5.8
tt0234793,5.8,10.0,5.3,5.3,5.8,4.4
tt0234805,6.9,6.8,6.8,7.0,6.9,6.9
tt0234817,4.7,5.5,4.7,4.4,4.6,4.4
tt0234829,5.1,5.3,4.9,5.3,5.0,5.0
tt0234837,7.4,7.6,7.4,7.0,7.3,7.4
tt0234899,7.0,6.9,7.3,5.0,7.1,6.2
tt0234940,6.5,6.4,6.5,6.6,6.5,6.8
tt0234988,7.2,7.6,7.2,7.3,7.2,7.8
tt0235048,5.1,4.7,5.6,5.7,5.5,5.8
tt0235060,7.8,7.8,7.7,7.9,7.8,7.8
tt0235108,6.2,8.5,6.1,6.1,6.2,5.6
tt0235154,7.2,7.5,7.2,6.9,7.2,6.9
tt0235158,7.2,7.5,7.3,2.0,7.2,4.0
tt0235160,7.1,7.6,7.3,2.8,7.0,8.0
tt0235166,3.6,4.7,3.0,3.7,3.5,3.6
tt0235179,7.8,8.6,7.9,1.8,7.6,6.6
tt0235181,6.4,6.7,6.4,6.0,6.5,5.4
tt0235198,7.2,7.2,7.2,7.1,7.2,7.0
tt0235245,3.4,3.1,3.5,3.4,3.3,3.7
tt0235252,4.4,2.0,5.9,3.3,4.7,2.9
tt0235280,2.7,2.3,2.5,3.2,2.7,2.1
tt0235333,4.8,5.4,4.7,4.9,4.8,5.1
tt0235353,3.9,3.7,3.9,4.0,3.9,3.8
tt0235393,3.5,5.0,3.5,3.4,3.5,3.9
tt0235406,3.2,3.9,3.2,3.0,3.1,3.3
tt0235412,5.9,6.3,5.8,6.0,5.8,6.3
tt0235413,6.1,7.7,5.9,6.4,6.1,6.0
tt0235424,3.5,4.0,3.1,3.6,3.3,4.2
tt0235433,4.6,6.6,4.3,4.8,4.8,3.7
tt0235438,7.3,7.6,8.4,5.3,7.1,7.6
tt0235449,6.8,7.1,6.9,6.4,6.7,6.9
tt0235452,7.2,7.4,7.3,6.9,7.3,7.1
tt0235497,3.7,3.8,3.8,3.2,3.6,4.5
tt0235532,5.6,5.8,5.5,5.8,5.6,6.8
tt0235546,4.9,5.2,3.9,5.2,4.5,5.1
tt0235553,5.1,5.3,5.1,5.1,5.2,4.9
tt0235555,3.8,5.1,3.3,3.2,3.6,2.7
tt0235578,6.1,6.9,6.0,6.3,6.3,5.1
tt0235596,6.0,5.6,5.9,6.5,5.9,5.8
tt0235606,4.9,4.9,5.0,5.0,5.0,4.8
tt0235607,7.0,7.3,7.4,1.5,6.8,6.2
tt0235608,4.7,4.9,4.5,5.1,4.8,4.1
tt0235609,8.3,8.7,8.3,4.2,8.2,6.7
tt0235618,7.0,7.2,7.2,6.2,7.0,7.0
tt0235679,5.9,6.1,5.3,4.4,5.7,6.2
tt0235712,6.0,6.1,6.0,6.1,6.0,6.2
tt0235737,7.1,7.1,7.1,7.0,7.1,7.1
tt0235751,4.9,6.1,5.5,4.4,5.0,5.8
tt0235796,5.9,5.3,5.7,6.3,5.8,5.9
tt0235826,5.8,5.0,5.8,5.6,5.7,5.5
tt0235841,7.0,6.8,7.1,6.7,6.8,7.3
tt0235847,4.1,3.5,4.7,3.4,4.1,4.0
tt0235848,7.5,8.0,8.2,2.5,7.5,5.0
tt0235858,7.8,8.6,8.4,1.7,7.6,3.1
tt0235872,5.3,,5.0,5.3,5.4,4.3
tt0235891,7.9,8.3,7.8,3.1,7.8,5.6
tt0235952,7.1,8.2,7.2,6.3,6.9,7.7
tt0235953,5.0,4.8,4.6,4.9,4.7,5.5
tt0235960,5.8,6.0,6.1,5.7,5.9,6.3
tt0235965,7.7,7.6,7.9,6.5,7.7,7.9
tt0235982,6.2,6.6,6.1,5.3,6.1,6.9
tt0236000,5.8,4.0,5.9,5.6,5.6,5.4
tt0236007,8.1,9.0,8.5,5.3,8.1,8.4
tt0236019,6.3,6.1,6.3,6.5,6.2,6.8
tt0236026,4.3,4.0,4.1,4.6,4.3,6.4
tt0236027,7.7,7.9,7.7,7.4,7.7,7.8
tt0236034,6.4,6.8,6.4,6.3,6.3,6.6
tt0236090,4.5,4.8,4.2,4.2,4.3,4.8
tt0236124,3.7,5.0,4.2,3.4,3.8,3.2
tt0236126,3.1,2.8,3.0,3.5,3.1,3.0
tt0236143,7.1,7.7,8.0,4.7,6.8,7.6
tt0236157,6.7,6.9,6.7,6.1,6.3,7.0
tt0236167,6.7,6.3,6.9,6.6,6.7,6.6
tt0236180,6.5,7.1,6.5,6.3,6.5,6.3
tt0236184,7.0,7.6,7.2,6.6,7.0,6.6
tt0236188,7.1,7.5,7.6,4.5,6.7,7.9
tt0236283,4.9,5.3,4.8,5.0,4.9,5.2
tt0236304,3.9,2.9,3.7,4.3,3.8,3.9
tt0236313,5.9,6.4,5.6,5.1,5.7,6.9
tt0236328,6.2,6.2,6.3,5.9,6.1,6.5
tt0236342,5.5,8.5,5.3,5.7,5.6,6.0
tt0236343,5.7,5.7,5.7,5.7,5.6,6.4
tt0236348,5.4,5.8,5.3,5.3,5.2,5.7
tt0236397,2.6,1.8,3.0,2.3,2.6,2.2
tt0236462,6.8,6.9,6.9,6.2,6.7,6.8
tt0236471,2.8,3.2,3.4,3.6,3.4,2.9
tt0236474,6.0,,6.7,5.4,5.4,7.4
tt0236493,6.1,6.4,6.1,6.0,6.1,6.1
tt0236502,3.1,3.0,3.1,3.5,3.2,3.2
tt0236524,5.9,5.3,5.6,5.9,5.9,4.9
tt0236598,7.0,7.0,7.2,6.9,7.0,7.2
tt0236600,5.3,4.8,5.2,5.2,5.3,4.3
tt0236638,4.2,4.3,4.2,4.1,4.1,4.5
tt0236640,6.3,6.7,6.2,6.1,6.2,6.6
tt0236693,5.5,6.1,5.4,5.5,5.5,5.9
tt0236784,6.1,6.1,6.1,6.3,6.1,6.1
tt0236788,6.8,6.5,6.7,7.0,6.6,7.6
tt0236843,8.1,8.4,8.1,7.8,8.0,8.1
tt0236964,7.4,8.1,7.5,1.8,7.3,5.8
tt0237004,5.6,5.5,5.7,5.9,5.9,4.5
tt0237022,7.0,7.3,7.3,5.5,7.0,6.6
tt0237038,8.4,8.4,8.4,4.6,8.4,7.8
tt0237045,6.3,6.5,6.4,5.8,6.2,6.2
tt0237059,7.5,8.0,8.3,4.9,7.3,8.1
tt0237094,7.7,8.2,7.6,3.1,7.7,5.4
tt0237106,4.2,3.3,4.2,4.3,4.2,2.1
tt0237132,7.2,7.4,8.0,2.3,7.0,6.8
tt0237138,8.3,8.4,8.2,3.9,8.2,7.5
tt0237156,6.5,8.0,6.0,6.5,6.1,7.2
tt0237157,6.8,7.0,6.7,3.1,6.8,6.3
tt0237289,5.5,5.7,5.7,4.8,5.5,5.4
tt0237309,7.9,7.9,7.9,4.9,7.8,7.0
tt0237363,7.9,8.3,7.9,2.5,7.8,6.8
tt0237376,8.9,8.9,8.8,5.4,8.8,7.9
tt0237386,7.2,7.5,7.6,6.3,7.2,7.2
tt0237395,6.4,6.3,6.6,6.6,6.3,6.8
tt0237400,5.8,5.9,5.9,5.2,5.8,5.6
tt0237456,4.8,4.9,4.8,4.6,4.8,5.0
tt0237479,7.0,7.5,6.8,4.4,7.0,6.2
tt0237501,5.9,6.5,5.8,6.3,5.8,6.3
tt0237534,7.0,6.9,7.0,7.1,7.0,7.1
tt0237539,7.3,7.2,7.2,7.5,7.2,7.5
tt0237541,7.2,7.2,7.2,6.2,7.1,7.3
tt0237572,6.8,6.9,6.7,6.9,6.8,6.7
tt0237588,6.4,6.3,6.0,6.5,6.3,6.8
tt0237601,4.3,,6.6,3.3,4.0,6.0
tt0237680,3.3,3.3,3.0,3.5,3.3,3.1
tt0237682,8.3,8.5,8.3,3.2,8.2,6.5
tt0237687,5.4,5.2,5.3,6.3,5.4,6.0
tt0237706,3.6,2.8,3.7,3.6,3.6,4.0
tt0237727,7.1,7.6,8.5,2.1,7.2,4.6
tt0237772,7.4,8.2,8.4,2.8,7.2,7.3
tt0237820,8.7,9.0,8.6,4.7,8.6,7.6
tt0237839,7.0,8.0,7.5,5.7,7.0,6.6
tt0237880,6.7,5.8,7.4,5.4,6.7,6.9
tt0237993,6.8,6.9,6.9,6.7,6.8,6.7
tt0237994,7.2,6.8,7.3,6.8,7.2,7.0
tt0238080,5.1,5.2,5.3,4.9,5.0,8.0
tt0238112,5.9,6.1,5.8,6.0,5.9,6.1
tt0238119,7.6,7.7,7.7,6.8,7.7,7.4
tt0238137,5.6,5.9,5.7,5.5,5.5,6.0
tt0238149,4.3,5.0,4.0,4.5,4.2,6.9
tt0238165,6.4,7.8,5.8,6.5,6.3,7.1
tt0238205,1.8,2.4,1.9,1.5,1.7,2.4
tt0238247,6.4,7.0,6.4,6.0,6.2,7.2
tt0238251,4.7,5.4,4.5,4.7,4.6,4.8
tt0238295,5.4,6.6,5.0,5.7,5.6,4.2
tt0238302,5.0,5.1,5.3,4.7,5.1,4.5
tt0238318,5.3,8.0,5.4,5.1,5.3,5.8
tt0238321,6.5,5.8,6.5,6.3,6.4,6.6
tt0238355,5.9,5.7,5.5,6.1,5.8,6.2
tt0238363,8.2,8.6,8.3,6.6,7.9,8.6
tt0238380,7.4,7.4,7.5,7.2,7.4,7.6
tt0238463,5.3,5.3,4.9,5.9,5.4,5.6
tt0238467,7.3,7.5,7.7,5.3,7.2,7.0
tt0238546,5.3,5.8,5.2,5.2,5.0,6.0
tt0238552,5.4,5.9,5.3,5.2,5.3,5.6
tt0238588,6.7,6.5,6.9,6.3,6.7,6.3
tt0238595,6.2,5.5,6.3,6.3,6.1,6.6
tt0238596,6.2,5.1,6.5,6.5,6.3,6.3
tt0238627,5.1,3.6,5.2,5.0,5.1,5.0
tt0238649,5.2,6.0,4.6,4.7,5.1,5.2
tt0238660,6.6,6.6,6.4,6.8,6.5,6.7
tt0238743,5.5,5.5,4.2,5.8,5.0,5.1
tt0238825,5.6,5.8,5.6,5.3,5.6,5.6
tt0238883,7.8,7.9,7.9,7.1,7.8,7.9
tt0238891,7.6,7.7,7.6,7.4,7.6,7.9
tt0238895,7.4,7.3,7.8,5.4,7.2,7.9
tt0238924,7.0,7.3,7.0,6.7,6.9,7.2
tt0238936,7.6,7.9,7.3,7.0,7.5,7.8
tt0238938,7.3,7.6,7.3,6.1,7.0,7.7
tt0238948,5.5,5.7,5.4,5.1,5.4,6.0
tt0238949,6.1,4.8,6.1,6.7,6.0,6.3
tt0238992,5.1,4.7,4.7,5.4,5.2,4.7
tt0238994,5.9,5.0,6.3,5.6,5.8,6.3
tt0239020,6.4,5.7,6.3,6.8,6.5,6.2
tt0239060,6.1,6.0,6.2,5.8,6.1,6.1
tt0239096,7.6,7.6,7.7,6.9,7.4,8.0
tt0239102,7.2,7.3,7.3,6.4,6.9,7.8
tt0239220,7.0,7.2,7.1,6.5,6.9,7.3
tt0239234,6.9,7.1,6.9,6.9,6.9,7.2
tt0239235,5.8,6.2,5.2,6.6,5.7,5.8
tt0239236,6.6,6.8,6.3,6.3,6.5,5.5
tt0239251,7.3,8.0,7.3,4.3,7.1,7.8
tt0239271,6.5,,6.5,6.6,6.5,7.3
tt0239273,5.2,5.8,4.9,5.3,5.3,4.8
tt0239341,5.8,5.9,5.5,5.0,5.7,5.2
tt0239348,7.2,7.5,7.9,5.3,7.1,7.5
tt0239381,5.8,6.0,5.7,5.8,5.8,5.4
tt0239388,7.0,7.1,7.0,7.0,7.0,7.3
tt0239395,5.1,5.2,5.0,5.4,5.1,5.3
tt0239406,5.4,5.5,5.5,5.2,5.3,6.0
tt0239432,3.4,6.1,3.2,3.8,3.4,4.8
tt0239441,6.8,6.2,6.9,6.8,6.7,7.1
tt0239450,5.0,5.0,4.9,4.9,5.0,4.4
tt0239452,7.0,7.4,7.0,5.7,6.6,7.3
tt0239467,5.3,5.5,5.3,5.2,5.3,5.1
tt0239507,5.9,4.7,5.8,6.1,5.9,5.7
tt0239509,6.0,6.0,6.0,6.1,6.4,5.7
tt0239510,7.0,6.6,7.1,6.6,6.9,7.2
tt0239515,6.9,8.3,7.6,4.6,6.9,6.9
tt0239535,7.0,7.0,7.1,5.9,6.7,7.2
tt0239548,5.4,5.3,5.3,5.4,5.3,5.7
tt0239549,5.2,5.2,5.5,4.8,5.2,5.6
tt0239570,6.5,5.7,6.9,6.0,5.0,7.2
tt0239593,6.5,6.5,6.4,6.5,6.4,6.8
tt0239608,7.2,7.3,8.1,3.5,7.2,5.4
tt0239632,6.6,8.0,6.1,6.0,6.0,6.6
tt0239655,7.4,7.2,7.5,6.6,7.3,7.2
tt0239670,6.0,6.7,5.9,5.9,6.0,5.4
tt0239695,6.8,4.4,6.7,6.9,6.8,6.1
tt0239715,5.9,6.0,5.3,6.0,6.0,2.8
tt0239722,7.1,7.6,7.4,5.0,7.2,6.9
tt0239792,5.0,5.7,5.0,5.0,5.1,5.2
tt0239804,6.5,7.9,7.7,4.4,6.4,7.1
tt0239936,6.8,7.7,7.4,5.7,6.7,6.2
tt0239948,5.9,5.9,5.9,5.8,5.9,5.6
tt0239949,5.0,5.0,5.0,5.2,5.1,4.6
tt0239955,6.3,6.9,6.3,6.1,6.2,6.6
tt0239969,4.0,5.1,4.3,3.6,4.1,4.5
tt0239986,6.4,6.5,6.4,6.3,6.4,6.2
tt0240009,6.5,5.8,6.4,6.6,6.4,8.1
tt0240014,4.6,5.0,4.8,4.1,4.4,5.9
tt0240033,4.8,5.6,4.7,4.3,4.6,5.1
tt0240034,6.9,7.0,7.3,5.6,6.7,7.8
tt0240077,6.6,6.1,7.0,5.7,6.5,7.2
tt0240084,7.8,7.9,7.7,3.2,7.8,6.2
tt0240119,5.3,5.2,5.3,5.3,5.3,5.1
tt0240122,7.0,7.2,7.1,6.8,6.9,7.3
tt0240149,6.6,5.6,6.4,6.8,6.6,6.7
tt0240156,6.3,7.3,6.6,6.6,6.5,6.4
tt0240189,7.2,7.0,7.5,6.6,7.0,7.9
tt0240190,6.9,6.4,7.2,6.5,7.0,6.5
tt0240200,7.7,7.9,7.6,7.7,7.6,8.0
tt0240221,7.1,7.7,7.1,6.2,7.2,7.0
tt0240340,6.6,6.1,6.7,6.5,6.3,7.2
tt0240389,6.0,6.6,6.3,4.8,5.8,6.6
tt0240400,5.5,5.7,5.6,5.1,5.1,5.9
tt0240402,5.8,5.3,5.7,6.1,5.8,5.8
tt0240419,7.1,7.5,7.1,6.6,7.1,7.1
tt0240425,7.7,8.1,7.6,5.6,7.6,8.0
tt0240462,4.7,4.8,4.5,4.7,4.6,5.0
tt0240468,6.2,6.5,6.2,5.9,6.2,6.1
tt0240473,6.1,6.0,6.0,6.3,6.1,6.7
tt0240500,5.1,3.9,5.2,4.7,5.0,3.6
tt0240510,6.5,6.9,6.5,6.4,6.5,6.8
tt0240515,4.6,4.8,4.7,3.8,4.7,4.0
tt0240521,4.7,,4.5,5.1,4.8,5.4
tt0240539,6.7,7.2,6.7,6.7,6.7,6.8
tt0240559,5.1,4.8,5.2,5.1,5.1,4.8
tt0240585,1.9,1.4,1.9,2.1,1.9,2.2
tt0240601,6.2,8.0,6.6,5.3,5.8,7.3
tt0240659,5.7,5.6,5.5,5.8,5.6,5.4
tt0240732,4.7,5.4,4.3,4.8,4.4,5.8
tt0240736,4.8,4.8,5.0,4.7,4.9,4.5
tt0240772,7.7,7.9,7.7,7.5,7.7,7.7
tt0240791,4.5,3.7,4.8,4.3,4.6,
tt0240802,5.1,6.6,4.8,5.3,5.1,5.6
tt0240869,7.0,7.3,7.1,5.8,7.0,6.9
tt0240875,6.9,9.0,8.5,2.3,7.0,3.0
tt0240879,7.9,8.2,8.0,4.8,8.0,6.6
tt0240880,5.7,5.2,5.7,5.8,5.7,5.5
tt0240890,6.9,7.0,6.8,6.8,6.9,6.9
tt0240900,5.4,5.4,5.4,4.9,5.4,5.6
tt0240906,6.2,5.0,5.7,6.5,6.1,5.5
tt0240913,7.1,7.3,7.1,7.1,7.1,7.3
tt0240968,5.2,3.8,5.7,5.4,5.1,7.7
tt0240980,6.4,6.6,6.4,6.4,6.2,6.9
tt0241025,6.2,6.3,6.1,6.3,6.0,6.4
tt0241073,6.1,6.2,6.0,6.0,6.0,6.2
tt0241142,4.9,2.0,4.9,5.1,5.4,3.3
tt0241183,2.2,1.2,1.8,3.0,2.1,2.7
tt0241196,5.7,6.5,6.0,5.5,5.8,6.3
tt0241223,6.5,6.4,6.5,6.6,6.5,6.7
tt0241254,6.3,7.0,5.6,6.0,6.1,5.5
tt0241303,7.2,7.3,7.2,7.3,7.1,7.5
tt0241453,5.1,8.5,5.5,4.0,4.9,3.5
tt0241467,2.8,2.5,2.3,3.8,2.6,2.9
tt0241492,6.2,6.5,6.2,6.1,6.2,6.0
tt0241498,5.6,,5.8,5.2,5.2,6.4
tt0241518,4.5,3.0,4.4,4.9,4.5,4.2
tt0241526,4.6,4.0,4.3,4.9,4.5,4.0
tt0241527,7.6,7.9,7.3,7.5,7.4,8.1
tt0241567,5.0,6.5,4.9,5.0,5.0,3.1
tt0241588,7.0,7.2,7.1,6.0,7.0,7.4
tt0241644,6.6,7.1,6.7,5.8,6.6,6.4
tt0241657,7.2,7.1,7.3,6.4,7.1,7.0
tt0241660,6.9,6.6,7.2,6.1,6.9,6.3
tt0241663,7.7,8.1,7.9,6.7,7.6,7.7
tt0241683,6.2,7.8,5.8,6.3,5.8,6.7
tt0241687,6.1,6.0,6.0,6.4,6.2,5.3
tt0241696,7.2,7.4,7.4,5.5,7.2,7.6
tt0241708,5.0,5.5,5.5,4.5,4.9,7.2
tt0241753,7.0,7.1,7.1,6.1,7.1,6.4
tt0241760,5.9,6.0,5.8,5.8,5.9,6.0
tt0241802,6.2,5.7,6.9,5.6,6.1,6.6
tt0241874,4.6,4.9,4.9,4.3,4.7,4.6
tt0241914,7.7,7.9,7.7,5.1,7.7,6.8
tt0241972,4.6,4.2,4.7,2.6,4.5,5.1
tt0241998,2.5,3.1,1.9,2.5,2.0,3.2
tt0242024,6.0,6.1,6.0,6.1,6.0,5.9
tt0242029,6.8,7.2,6.6,6.9,6.8,7.3
tt0242073,7.1,6.3,7.1,7.4,7.2,6.3
tt0242150,5.6,6.0,5.5,5.5,5.5,6.3
tt0242154,6.2,5.9,6.2,6.1,6.1,6.4
tt0242193,6.9,6.9,6.9,6.9,6.9,7.0
tt0242252,6.1,6.2,6.0,6.1,6.0,6.2
tt0242256,8.3,8.5,8.2,5.7,8.3,8.2
tt0242285,5.1,4.6,4.9,5.3,5.0,5.4
tt0242328,4.7,3.3,4.8,5.0,5.0,1.3
tt0242347,5.5,10.0,5.5,5.2,5.1,6.8
tt0242423,5.5,5.8,5.5,5.2,5.6,5.3
tt0242445,5.6,5.9,5.5,5.5,5.6,5.6
tt0242459,7.0,6.4,7.0,7.0,7.0,7.0
